stock_symbol,stock_name,stock_instrument_token,stock_lot_size,has_options,options_count,option_tradingsymbol,option_type,option_strike,option_expiry,option_instrument_token,option_lot_size
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1140PE,PE,1140,2026-03-30,18458626,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1160CE,CE,1160,2026-03-30,18458882,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1160PE,PE,1160,2026-03-30,18459138,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1180CE,CE,1180,2026-03-30,18459394,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1180PE,PE,1180,2026-03-30,18459650,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1200CE,CE,1200,2026-03-30,18459906,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1200PE,PE,1200,2026-03-30,18460162,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1220CE,CE,1220,2026-03-30,18460418,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1220PE,PE,1220,2026-03-30,18460674,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1240CE,CE,1240,2026-03-30,18460930,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1240PE,PE,1240,2026-03-30,18461186,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1260CE,CE,1260,2026-03-30,18461442,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1260PE,PE,1260,2026-03-30,18461698,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1280CE,CE,1280,2026-03-30,18461954,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1280PE,PE,1280,2026-03-30,18462210,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1300CE,CE,1300,2026-03-30,18462466,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1300PE,PE,1300,2026-03-30,18462722,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1320CE,CE,1320,2026-03-30,18462978,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1320PE,PE,1320,2026-03-30,18463234,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1340CE,CE,1340,2026-03-30,18463490,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1340PE,PE,1340,2026-03-30,18463746,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1360CE,CE,1360,2026-03-30,18464002,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1360PE,PE,1360,2026-03-30,18464258,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1380CE,CE,1380,2026-03-30,18464514,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1380PE,PE,1380,2026-03-30,18464770,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1400CE,CE,1400,2026-03-30,18465026,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1400PE,PE,1400,2026-03-30,18465282,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1440CE,CE,1440,2026-03-30,18466050,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1440PE,PE,1440,2026-03-30,18466306,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1480CE,CE,1480,2026-03-30,18467074,625
AXISBANK,AXIS BANK,1510401,1,Yes,185,AXISBANK26MAR1480PE,PE,1480,2026-03-30,18467330,625
AXISBNINAV,AXISBNKETF INAV,2556673,1,No,0,,,,,,
AXISBNKETF,AXISAMC - AXISBNKETF,267265,1,No,0,,,,,,
AXISBPINAV,AXISBPSETF INAV,2556417,1,No,0,,,,,,
AXISBPSETF,AXISAMC - AXISBPSETF,903681,1,No,0,,,,,,
AXISCADES-BE,AXISCADES TECH,2416641,1,No,0,,,,,,
AXISCEINAV,AXISCETF INAV,2556929,1,No,0,,,,,,
AXISCETF,AXISAMC - AXISCETF,1467393,1,No,0,,,,,,
AXISGOINAV,AXISGOLD NAV,2109185,1,No,0,,,,,,
AXISGOLD,AXIS MF - AXIS GOLD ETF,5256193,1,No,0,,,,,,
AXISHCETF,AXISAMC - AXISHCETF,923649,1,No,0,,,,,,
AXISHCINAV,AXISHCETF INAV,2553345,1,No,0,,,,,,
AXISILINAV,AXISAMC - AXISILINAV,2868737,1,No,0,,,,,,
AXISILINAV-RL,,2868993,1,No,0,,,,,,
AXISILVER,AXISAMC - AXISILVER,2865409,1,No,0,,,,,,
AXISNIFTY,AXISAMC - AXISNIFTY,5440513,1,No,0,,,,,,
AXISNIINAV,AXISNIFTY INAV,2557185,1,No,0,,,,,,
AXISTECETF,AXISAMC - AXISTECETF,770561,1,No,0,,,,,,
AXISTEINAV,AXISTECETF INAV,2558977,1,No,0,,,,,,
AXISVAINAV,AXISAMC - AXISVAINAV,7720449,1,No,0,,,,,,
AXISVALUE,AXISAMC - AXISVALUE,7719681,1,No,0,,,,,,
AXITA-BE,AXITA COTTON,2536705,1,No,0,,,,,,
AXSENSEX,AXISAMC - AXSENSEX,3773953,1,No,0,,,,,,
AXSNSXINAV,AXISAMC - AXSNSXINAV,3774977,1,No,0,,,,,,
AYMSYNTEX,AYM SYNTEX,2632961,1,No,0,,,,,,
AZAD,AZAD ENGINEERING,5351681,1,No,0,,,,,,
BABAFP-SM,BABA FOOD PROCESSING,5156097,1600,No,0,,,,,,
BAFNAPH-BE,BAFNA PHARMACEUTICALS,4540161,1,No,0,,,,,,
BAGDIGITAL-SM,B.A.G.CONVERGENCE,194411521,1600,No,0,,,,,,
BAGFILMS,B.A.G FILMS AND MEDIA,2873857,1,No,0,,,,,,
BAHETI-SM,BAHETI RECYCLING IND,3325185,375,No,0,,,,,,
BAIDFIN,BAID FINSERV,3531265,1,No,0,,,,,,
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10000CE,CE,10000,2026-01-27,17310722,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10000PE,PE,10000,2026-01-27,17310978,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10100CE,CE,10100,2026-01-27,19633922,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10100PE,PE,10100,2026-01-27,19634178,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10200CE,CE,10200,2026-01-27,17311234,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10200PE,PE,10200,2026-01-27,17311490,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10300CE,CE,10300,2026-01-27,19634434,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10300PE,PE,10300,2026-01-27,19634690,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10400CE,CE,10400,2026-01-27,17312002,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10400PE,PE,10400,2026-01-27,17319170,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10500CE,CE,10500,2026-01-27,19634946,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10500PE,PE,10500,2026-01-27,19639554,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10600CE,CE,10600,2026-01-27,17319426,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10600PE,PE,10600,2026-01-27,17319682,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10800CE,CE,10800,2026-01-27,17319938,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN10800PE,PE,10800,2026-01-27,17320194,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN11000CE,CE,11000,2026-01-27,17320962,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN11000PE,PE,11000,2026-01-27,17321218,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN7400CE,CE,7400,2026-01-27,17300994,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN7600PE,PE,7600,2026-01-27,17301762,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN7800CE,CE,7800,2026-01-27,17302018,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN7800PE,PE,7800,2026-01-27,17302530,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN7900PE,PE,7900,2026-01-27,19628034,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8000CE,CE,8000,2026-01-27,17302786,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8000PE,PE,8000,2026-01-27,17303298,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8100PE,PE,8100,2026-01-27,19628546,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8200CE,CE,8200,2026-01-27,17303554,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8200PE,PE,8200,2026-01-27,17303810,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8300PE,PE,8300,2026-01-27,19629058,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8400CE,CE,8400,2026-01-27,17304066,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8400PE,PE,8400,2026-01-27,17304322,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8500CE,CE,8500,2026-01-27,19629314,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8500PE,PE,8500,2026-01-27,19629570,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8600CE,CE,8600,2026-01-27,17304578,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8600PE,PE,8600,2026-01-27,17304834,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8700CE,CE,8700,2026-01-27,19629826,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8700PE,PE,8700,2026-01-27,19630082,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8800CE,CE,8800,2026-01-27,17305090,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8800PE,PE,8800,2026-01-27,17305346,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8900CE,CE,8900,2026-01-27,19630338,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN8900PE,PE,8900,2026-01-27,19630594,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9000CE,CE,9000,2026-01-27,17306114,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9000PE,PE,9000,2026-01-27,17306370,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9100CE,CE,9100,2026-01-27,19630850,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9100PE,PE,9100,2026-01-27,19631106,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9200CE,CE,9200,2026-01-27,17308162,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9200PE,PE,9200,2026-01-27,17308930,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9300CE,CE,9300,2026-01-27,19631362,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9300PE,PE,9300,2026-01-27,19632130,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9400CE,CE,9400,2026-01-27,17309186,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9400PE,PE,9400,2026-01-27,17309442,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9500CE,CE,9500,2026-01-27,19632386,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9500PE,PE,9500,2026-01-27,19632642,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9600CE,CE,9600,2026-01-27,17309698,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9600PE,PE,9600,2026-01-27,17309954,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9700CE,CE,9700,2026-01-27,19632898,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9700PE,PE,9700,2026-01-27,19633154,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9800CE,CE,9800,2026-01-27,17310210,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9800PE,PE,9800,2026-01-27,17310466,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9900CE,CE,9900,2026-01-27,19633410,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26JAN9900PE,PE,9900,2026-01-27,19633666,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10000CE,CE,10000,2026-02-24,19710210,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10000PE,PE,10000,2026-02-24,19710978,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10100CE,CE,10100,2026-02-24,18576898,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10100PE,PE,10100,2026-02-24,18580482,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10200CE,CE,10200,2026-02-24,19711234,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10200PE,PE,10200,2026-02-24,19711746,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10300CE,CE,10300,2026-02-24,18581250,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10300PE,PE,10300,2026-02-24,18581506,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10400CE,CE,10400,2026-02-24,19712002,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10400PE,PE,10400,2026-02-24,19713282,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10500CE,CE,10500,2026-02-24,18581762,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10500PE,PE,10500,2026-02-24,18582018,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10600CE,CE,10600,2026-02-24,19714818,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10600PE,PE,10600,2026-02-24,19715074,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10800CE,CE,10800,2026-02-24,19715330,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB10800PE,PE,10800,2026-02-24,19715586,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB11000CE,CE,11000,2026-02-24,19717378,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB11000PE,PE,11000,2026-02-24,19717634,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB7600PE,PE,7600,2026-02-24,19664898,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8000CE,CE,8000,2026-02-24,19674114,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8000PE,PE,8000,2026-02-24,19674882,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8200CE,CE,8200,2026-02-24,19675138,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8200PE,PE,8200,2026-02-24,19675906,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8400CE,CE,8400,2026-02-24,19687938,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8400PE,PE,8400,2026-02-24,19688194,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8500CE,CE,8500,2026-02-24,18572802,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8500PE,PE,8500,2026-02-24,18573058,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8600CE,CE,8600,2026-02-24,19689474,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8600PE,PE,8600,2026-02-24,19690754,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8700CE,CE,8700,2026-02-24,18573314,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8700PE,PE,8700,2026-02-24,18573570,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8800CE,CE,8800,2026-02-24,19691010,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8800PE,PE,8800,2026-02-24,19698178,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8900CE,CE,8900,2026-02-24,18573826,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB8900PE,PE,8900,2026-02-24,18574082,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9000CE,CE,9000,2026-02-24,19698434,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9000PE,PE,9000,2026-02-24,19704578,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9100CE,CE,9100,2026-02-24,18574338,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9100PE,PE,9100,2026-02-24,18574594,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9200CE,CE,9200,2026-02-24,19704834,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9200PE,PE,9200,2026-02-24,19706626,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9300CE,CE,9300,2026-02-24,18574850,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9300PE,PE,9300,2026-02-24,18575106,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9400CE,CE,9400,2026-02-24,19706882,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9400PE,PE,9400,2026-02-24,19708930,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9500CE,CE,9500,2026-02-24,18575362,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9500PE,PE,9500,2026-02-24,18575618,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9600CE,CE,9600,2026-02-24,19709186,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9600PE,PE,9600,2026-02-24,19709442,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9700CE,CE,9700,2026-02-24,18575874,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9700PE,PE,9700,2026-02-24,18576130,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9800CE,CE,9800,2026-02-24,19709698,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9800PE,PE,9800,2026-02-24,19709954,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9900CE,CE,9900,2026-02-24,18576386,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26FEB9900PE,PE,9900,2026-02-24,18576642,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR10000CE,CE,10000,2026-03-30,18689026,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR10000PE,PE,10000,2026-03-30,18689282,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR10200CE,CE,10200,2026-03-30,18689538,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR10200PE,PE,10200,2026-03-30,18689794,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR10400CE,CE,10400,2026-03-30,18690050,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR10400PE,PE,10400,2026-03-30,18690306,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR10800CE,CE,10800,2026-03-30,18691074,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR10800PE,PE,10800,2026-03-30,18691330,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR8000CE,CE,8000,2026-03-30,18664450,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR8000PE,PE,8000,2026-03-30,18664706,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR8400CE,CE,8400,2026-03-30,18665474,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR8400PE,PE,8400,2026-03-30,18665730,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR8600CE,CE,8600,2026-03-30,18665986,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR8600PE,PE,8600,2026-03-30,18666242,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR8800CE,CE,8800,2026-03-30,18666498,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR8800PE,PE,8800,2026-03-30,18666754,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9000CE,CE,9000,2026-03-30,18667010,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9000PE,PE,9000,2026-03-30,18667266,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9200CE,CE,9200,2026-03-30,18668802,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9200PE,PE,9200,2026-03-30,18670594,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9400CE,CE,9400,2026-03-30,18680066,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9400PE,PE,9400,2026-03-30,18680322,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9600CE,CE,9600,2026-03-30,18682114,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9600PE,PE,9600,2026-03-30,18682370,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9800CE,CE,9800,2026-03-30,18688514,75
BAJAJ-AUTO,BAJAJ AUTO,4267265,1,Yes,142,BAJAJ-AUTO26MAR9800PE,PE,9800,2026-03-30,18688770,75
BAJAJCON,BAJAJ CONSUMER CARE,4999937,1,No,0,,,,,,
BAJAJELEC,BAJAJ ELECT.LTD,3848705,1,No,0,,,,,,
BAJAJFINSV,BAJAJ FINSERV,4268801,1,Yes,147,BAJAJFINSV26JAN1720CE,CE,1720,2026-01-27,17426434,250
BAJAJFINSV,BAJAJ FINSERV,4268801,1,Yes,147,BAJAJFINSV26JAN1720PE,PE,1720,2026-01-27,17426690,250
BAJAJFINSV,BAJAJ FINSERV,4268801,1,Yes,147,BAJAJFINSV26JAN1760CE,CE,1760,2026-01-27,17427458,250
